,r,p-val
RH_Cont_Cing_4,0.10355526301198825,0.6924640670968573
RH_Cont_Cing_5,0.4304429596099462,0.08457411302862829
RH_Cont_PFCmp_1,0.03407773384490129,0.8966925916305875
RH_Cont_PFCmp_2,0.30474716502324684,0.23430185225700678
RH_Cont_PFCmp_3,0.2809487257088786,0.27468475699909944
RH_Cont_PFCmp_4,0.09508314122661347,0.71660452229412
RH_Cont_PFCmp_5,0.2528375939141776,0.3275289183137998
RH_Default_Par_1,0.16181526047111502,0.5349461949858958
RH_Default_Par_2,0.040564097967824085,0.8771577583097878
RH_Default_Par_3,0.10747613485288442,0.6813843960644679
RH_Default_Par_4,0.1977454796521301,0.44678697161222036
RH_Default_Par_5,0.2348165099466075,0.36429829918486134
RH_Default_Par_6,-0.08329387123865901,0.7506190727674953
RH_Default_Par_7,0.11305358171017442,0.6657295242305368
RH_Default_Par_8,0.17830104723925908,0.4935484764842708
RH_Default_Par_9,0.14081154184007716,0.589847924185056
RH_Default_Par_10,-0.2989618133368683,0.24375089913911296
RH_Default_Par_11,-0.03341137221320618,0.8987028246091202
RH_Default_Par_12,0.11556843050819308,0.6587128192655547
RH_Default_Par_13,-0.07974616191151239,0.7609437320149345
RH_Default_Par_14,0.013149980439875933,0.9600501464842335
RH_Default_Par_15,0.20027498840604635,0.44087527435203766
RH_Default_Par_16,0.2126653165857893,0.4125068401839681
RH_Default_Temp_1,0.34238593542792917,0.17854411304841114
RH_Default_Temp_2,0.5270134199985039,0.029725115851851284
RH_Default_Temp_3,0.2280889229130105,0.3785932289808822
RH_Default_Temp_4,0.2725525691495173,0.28988650921585024
RH_Default_Temp_5,0.5917517852409734,0.01233858034920308
RH_Default_Temp_6,0.10060994459989478,0.7008260962120678
RH_Default_Temp_7,-0.028092473669013438,0.9147684286412747
RH_Default_Temp_8,-0.041033216556537994,0.8757473897020513
RH_Default_Temp_9,0.36929095266926165,0.1446191191333466
RH_Default_Temp_10,0.10072189335401949,0.7005076619748525
RH_Default_Temp_11,0.08138274607895638,0.7561760385568056
RH_Default_Temp_12,-0.012025162005574932,0.9634651219946978
RH_Default_Temp_13,-0.1665704170748936,0.5228467519041093
RH_Default_Temp_14,-0.2946171354982138,0.2510022199996206
RH_Default_Temp_15,-0.0953989966400375,0.7156997943976906
RH_Default_Temp_16,-0.08613257178968121,0.7423864274516299
RH_Default_Temp_17,-0.1965553577779222,0.44958230056943027
RH_Default_Temp_18,0.01627121832273744,0.9505776071784938
RH_Default_PFCv_1,0.22536483656264034,0.38446809653941916
RH_Default_PFCv_2,0.2843724917725292,0.26862864950971643
RH_Default_PFCv_3,-0.10540641562483798,0.6872255394864311
RH_Default_PFCv_4,0.1797563810428818,0.489969528837792
RH_Default_PFCv_5,0.00039182063943694754,0.9988091969244086
RH_Default_PFCv_6,-0.17353656157263733,0.5053523063273532
RH_Default_PFCv_7,0.0664922290570916,0.799841572865073
RH_Default_PFCv_8,0.1535990215523108,0.5561452268187153
RH_Default_PFCv_9,0.34158896691642154,0.1796232613298078
RH_Default_PFCv_10,0.18016286163821604,0.4889721547809094
RH_Default_PFCdPFCm_1,0.30351439600461105,0.23629551439280505
RH_Default_PFCdPFCm_2,0.049765219378274266,0.8495640642639646
RH_Default_PFCdPFCm_3,0.17767733275199252,0.49508613881384966
RH_Default_PFCdPFCm_4,-0.0037849340680299807,0.9884973575115239
RH_Default_PFCdPFCm_5,0.2099825446565841,0.4185653932833422
RH_Default_PFCdPFCm_6,0.04730634495731796,0.8569232522547303
RH_Default_PFCdPFCm_7,0.03643665402110357,0.8895812183855282
RH_Default_PFCdPFCm_8,0.05935816142816091,0.8209705643385088
RH_Default_PFCdPFCm_9,-0.36474370089457187,0.1500152659540269
RH_Default_PFCdPFCm_10,-0.11816190997875137,0.6515048208526506
RH_Default_PFCdPFCm_11,0.2793721140882871,0.2775013768342861
RH_Default_PFCdPFCm_12,-0.20289378961860904,0.4347974821122321
RH_Default_PFCdPFCm_13,-0.05033429221174202,0.8478625313556771
RH_Default_PFCdPFCm_14,0.07604385668581307,0.7717591023698553
RH_Default_PFCdPFCm_15,0.2525937055569772,0.3280115806206847
RH_Default_PFCdPFCm_16,-0.20413322225356195,0.43193616158813
RH_Default_PFCdPFCm_17,-0.00302661453116035,0.9908018332956594
RH_Default_PFCdPFCm_18,-0.21675544428113602,0.40336034700679235
RH_Default_PFCdPFCm_19,0.009696894464430903,0.9705356423506801
RH_Default_PFCdPFCm_20,0.319484418869822,0.21129545028126126
RH_Default_PFCdPFCm_21,-0.09816039924178296,0.7078054512706913
RH_Default_PFCdPFCm_22,-0.10418564111557264,0.690678682810554
RH_Default_PFCdPFCm_23,-0.036917767119187886,0.8881317794640587
RH_Default_PFCdPFCm_24,0.027888567009715027,0.9153849833936596
RH_Default_pCunPCC_1,0.22752384824933322,0.37980780078719245
RH_Default_pCunPCC_2,0.13363349434345445,0.6091270352356724
RH_Default_pCunPCC_3,0.048185942311156145,0.8542893855529032
RH_Default_pCunPCC_4,-0.03297557170607736,0.9000178327761792
RH_Default_pCunPCC_5,0.09688898124850784,0.7114367616947243
RH_Default_pCunPCC_6,0.16773654993036058,0.5198989063444368
RH_Default_pCunPCC_7,-0.026774410361520215,0.9187546677012511
RH_Default_pCunPCC_8,0.1174129195047258,0.6535835120807487
RH_Default_pCunPCC_9,-0.06978805368745715,0.790123572598024
RH_Default_pCunPCC_10,0.340841309165659,0.18063957803621214
RH_Default_pCunPCC_11,0.17578220027145072,0.49977228990990763
RH_Default_pCunPCC_12,0.18598419685270692,0.47479673663900557
RH_Default_pCunPCC_13,0.1336041744316599,0.6092062962821976
RH_Default_pCunPCC_14,0.269175448400084,0.29614109433434915
RH_Default_pCunPCC_15,0.22825951149072457,0.3782269871836711
RH_Default_pCunPCC_16,0.4075534375612102,0.10441795082563123
RH_Default_pCunPCC_17,0.21446316026810394,0.4084729554008548
RH_Default_pCunPCC_18,0.5420718601515561,0.024586226948712788
RH_Cont_pCun_2,0.16586274102203308,0.5246394131552917
RH_Cont_pCun_4,0.0796355458806514,0.7612662741044162
Left_I_IV,-0.10161081977070092,0.697980820019338
Right_I_IV,-0.2521645686661647,0.32886185806517465
Left_V,-0.05929419071151821,0.8211605763071752
Right_V,-0.03259841102253803,0.901156096608087
Left_VI,0.017060190494665017,0.9481841252033744
Vermis_VI,-0.2551032234619416,0.32306492951942956
Right_VI,-0.08933244034508274,0.733137940231721
Left_CrusI,0.1404410447728545,0.5908368253651963
Vermis_CrusI,0.03573963975435023,0.8916816836656253
Right_CrusI,0.17307943749329477,0.5064917669797855
Left_CrusII,0.16569881606063594,0.5250550642284535
Vermis_CrusII,0.2731856126996268,0.28872301932630084
Right_CrusII,0.37421536512749026,0.1389272736982933
Left_VIIb,0.21814680736811615,0.4002739443349784
Vermis_VIIb,0.029665087119814748,0.9100148690271189
Right_VIIb,0.18051336785648772,0.48811291157081793
Left_VIIIa,-0.06105605086572066,0.8159308006175041
Vermis_VIIIa,0.004078133185975772,0.9876063696481475
Right_VIIIa,0.10995633284605418,0.674407303547002
Left_VIIIb,0.215140183685906,0.4069593687893538
Vermis_VIIIb,-0.1276922140352585,0.6252711724887396
Right_VIIIb,-0.009247766724668385,0.9718998149362975
Left_IX,0.30829220890386644,0.22862835991449781
Vermis_IX,0.10094579086226918,0.699870935003677
Right_IX,0.31497848151629815,0.21816804216811908
Left_X,0.2713531182124648,0.29209875619112685
Vermis_X,-0.21990600207579195,0.39638986703926893
Right_X,0.09123823461173086,0.7276460367525954
Left_Dentate,-0.21465507241803267,0.4080436026012385
Right_Dentate,-0.1926917930373522,0.45871783306612735
Left_Interposed,-0.28895039618227675,0.26066046600853193
Right_Interposed,-0.2315460070582469,0.37120934810272677
Left_Fastigial,-0.4293994372947113,0.08541427006921132
Right_Fastigial,-0.3961493245963753,0.1154505312696047
HIP-head-m1-rh,0.325156489078813,0.2028457011717656
HIP-head-m2-rh,0.46304003790922066,0.06123691496543297
THA-VAip-rh,0.11524191330866189,0.6596223338089795
THA-VAia-rh,0.05062749132968838,0.8469861108069691
HIP-head-l-rh,0.2981048722785082,0.24517059281281994
HIP-body-rh,0.10523182887733401,0.6877190279472531
HIP-tail-rh,0.26221596751865794,0.30928312705646555
THA-VPm-rh,0.07266673593638139,0.781659359229053
THA-VPl-rh,0.019674993537437655,0.940254774271708
THA-VAs-rh,0.1546078930626986,0.5535225703407096
THA-DAm-rh,0.012964731906265618,0.9606125217629329
THA-DAl-rh,0.1622563918712975,0.5338184445040117
PUT-VA-rh,0.25175808807083105,0.32966842397106044
PUT-DA-rh,-0.1296659771883402,0.6198895521128165
PUT-VP-rh,-0.07354766601348221,0.7790737311157859
PUT-DP-rh,-0.30593328872766534,0.23239373093381918
CAU-VA-rh,0.18917340362200072,0.46711750230240456
CAU-DA-rh,0.059688676797481494,0.8199889859968383
CAU-body-rh,0.07068497644371889,0.7874839169613959
CAU-tail-rh,0.2271013749748384,0.38071726505686543
lAMY-rh,0.2613683555231415,0.310906924848372
mAMY-rh,0.4368027150228474,0.07958267695090653
THA-DP-rh,-0.00660630921662773,0.9799243038222192
NAc-shell-rh,0.31543693831890457,0.21746229837205905
NAc-core-rh,0.1566083106810481,0.5483384164608576
pGP-rh,-0.09745805408197582,0.7098106962978602
aGP-rh,-0.2278570290651811,0.379091402378816
HIP-head-m1-lh,0.5145671174416978,0.0345647774464559
HIP-head-m2-lh,0.39969037030720445,0.11194078398344838
THA-VAip-lh,0.4706912021643476,0.05653264420756546
THA-VAia-lh,0.3964251983118975,0.11517434862688085
HIP-head-l-lh,0.2644842625129493,0.3049624321048621
HIP-body-lh,0.21895843583552074,0.3984794332049115
HIP-tail-lh,0.25153152511605453,0.33011848290872736
THA-VPm-lh,0.2686783426228393,0.29706853203490785
THA-VPl-lh,0.3010315325649135,0.24034337016494695
THA-VAs-lh,0.4833347477641353,0.04935602898081927
THA-DAm-lh,0.32195262235362154,0.20759099434967762
THA-DAl-lh,0.4463929916262067,0.07246609433968963
PUT-VA-lh,0.19818394560578523,0.4457593519689219
PUT-DA-lh,0.1002247875767754,0.7019220211598147
PUT-VP-lh,0.36895244096036073,0.14501617003881556
PUT-DP-lh,0.03260374191559161,0.9011400067994396
CAU-VA-lh,0.2145897689781259,0.40818967477512036
CAU-DA-lh,0.2147310376440454,0.4078737170162865
CAU-body-lh,0.2689555490616247,0.29655114068265875
CAU-tail-lh,0.4178087430730022,0.09515591101735435
lAMY-lh,0.24324198641776357,0.3468294921246837
mAMY-lh,0.3586478246878228,0.1574625223023468
THA-DP-lh,0.38747329615170206,0.12437569345398133
NAc-shell-lh,0.3387969116796179,0.18343809448437792
NAc-core-lh,0.21870788386200316,0.39903294005415013
pGP-lh,0.13605771795956267,0.6025878757693672
aGP-lh,-0.019201876778934365,0.9416891212236227
